blockNumber,timeStamp,hash,nonce,blockHash,sender,contractAddress,receiver,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,date,usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,last_updated,value_usd
3926302,2017-06-25 05:09:53,0x8fe9be933814a3e3421d30eb0dfc877568ca9a72523529a89024b56260aeca71,98,0xb7539b336016c11eecd9ab01ea6606c18c2dac8a3394002bccae5b7097ba61a8,0x0bf913bedf5c6aca673db3b697a4e543550ceb4d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xff84140cedeee480b804d211b48a2a6d68ba5941,1e-18,CRYPTOPUNKS,Ͼ,0,17,177648,50000000000,47648,507339,deprecated,17683130,2017-06-25,,,,,,,
3926440,2017-06-25 05:44:09,0xdb1f20bcda6280f17c026c5ba3fd2488366ab352940170498cd5489fdce031a1,5,0x8008fc239f669e8507b20963ff18cf15b3c6a2abf5815c56e60f824c3c36e2cc,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x6b88aced83e68a3bbf8b9b8744bee30e69215c54,1e-18,CRYPTOPUNKS,Ͼ,0,5,192648,50000000000,62648,210972,deprecated,17682992,2017-06-25,,,,,,,
3926653,2017-06-25 06:37:05,0xb648f4f50cb66aac241b7b976211129cfc4ef9e004cd47f0429eb6c1a5e0fc37,398,0x1175cc6103c0ace19df15cc8ae77ec1beace807deb578cd6c3c92b132b7d64a7,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe45df57df7980d8219a5ea811aff949907d0a355,1e-18,CRYPTOPUNKS,Ͼ,0,12,160000,4000000000,62648,991861,deprecated,17682779,2017-06-25,,,,,,,
3926656,2017-06-25 06:38:06,0x8f775b38ebfb1872ad31f594ee744fd30b19b5551a84eb625d210c1a22975a68,399,0x564d21c64dd5c5050a747d9813f0dd907cf814e18af266d9b3cbe1f5f2550005,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe45df57df7980d8219a5ea811aff949907d0a355,1e-18,CRYPTOPUNKS,Ͼ,0,42,160000,4000000000,47648,2142150,deprecated,17682776,2017-06-25,,,,,,,
3926659,2017-06-25 06:39:27,0xf3f02e31d0986e08091c7ef92ae07cbfa15e507f72e6dabbdffffd1d543645e0,400,0x17ada8bb5b9649fe97c4afb2b6ca20578718d6c199da3f59e9f145c556b92932,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xe45df57df7980d8219a5ea811aff949907d0a355,1e-18,CRYPTOPUNKS,Ͼ,0,19,160000,4000000000,47648,1354851,deprecated,17682773,2017-06-25,,,,,,,
3926732,2017-06-25 07:00:24,0xf0a0b9f46780799258270d0adc61dff2126394f7b894a43edbf5b7338bef9b1d,1055,0xf8fc162909c508c2ba357267da41c87f3fea22d132a7d792fd1762dbbf4ca376,0xe45df57df7980d8219a5ea811aff949907d0a355,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x00d7c902fbbcd3c9db2da80a439c94486c50eb81,1e-18,CRYPTOPUNKS,Ͼ,0,40,111178,20309717837,62648,1856829,deprecated,17682700,2017-06-25,,,,,,,
3927110,2017-06-25 08:54:04,0x779e287d47415dc7048fe86879da0c9e23589ad42699a28027ebe92737633221,1,0x41692b87d24aaa8e2b25486b713124657bb716187713d0154e7747234c0ce679,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc8c115dcb2910ee8f3dbac4056b5448c4f624bde,1e-18,CRYPTOPUNKS,Ͼ,0,5,177648,50000000000,47648,314980,deprecated,17682322,2017-06-25,,,,,,,
3927132,2017-06-25 09:00:44,0x63c285ab400618ebb9210b6cedca1c6f25bc7e9ab25289b06479b5995e62c8c4,2,0x05433b77290c33b921c1da163e08c1b1ee51ab08f10256a9e20852c62528242b,0xe45df57df7980d8219a5ea811aff949907d0a355,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc8c115dcb2910ee8f3dbac4056b5448c4f624bde,1e-18,CRYPTOPUNKS,Ͼ,0,25,177648,50000000000,47648,1323941,deprecated,17682300,2017-06-25,,,,,,,
3927138,2017-06-25 09:02:27,0x2044b26ff83352935843a0537fb75aa38f191852cfae53b5dac12d93dbf6124e,3,0x61b5345dbebd55d046b31d1c7d2dc7891b2a5c34bfbf8508afb069c8279801c2,0xff84140cedeee480b804d211b48a2a6d68ba5941,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc8c115dcb2910ee8f3dbac4056b5448c4f624bde,1e-18,CRYPTOPUNKS,Ͼ,0,13,192648,50000000000,62648,903239,deprecated,17682294,2017-06-25,,,,,,,
3928001,2017-06-25 13:23:48,0xd2c06340affe7d0c02a0885d63fba9f00766eb66e21afe088e2b9a6e76636b29,266,0x6faecfa3a22cafeca3daad2e9a0fcbb0cc492520629f8fea90ef120a5aa559ca,0xc352b534e8b987e036a93539fd6897f53488e56a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,42,258291,18000000000,113291,3499072,deprecated,17681431,2017-06-25,,,,,,,
3929197,2017-06-25 19:16:07,0xd796e5b1fc96e66e25e1c66d282985a6a3d5d0cd2b44125c4683f25ac8e4de7b,598,0xb5a04ca60b11ef324f493b817527b92bb88fa98e6fe40045af98a55650e42990,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,1e-18,CRYPTOPUNKS,Ͼ,0,87,71572,40000000000,59643,3227290,deprecated,17680235,2017-06-25,,,,,,,
3929213,2017-06-25 19:20:56,0x82e701b093e7ea0d2f507ab14cb2aaa2b68d6220a5cb906fdbd09698ccddcce5,14,0x89b552c801831c6b581e0f043588df02488f57b8394ef11ce9364f039858cc95,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,1e-18,CRYPTOPUNKS,Ͼ,0,63,107648,17000000000,77648,4275417,deprecated,17680219,2017-06-25,,,,,,,
3929378,2017-06-25 20:06:51,0x4971e28a986bc0ab4183e1b926b8e7568acf77e86f76f320d11117ee5d550334,3,0x4a685128e36774523f51d1220fa7d01535d46b448bc7fb2a892240e2051de2d7,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x00bd9fd57c423a1b1c969823d409156d90974d77,1e-18,CRYPTOPUNKS,Ͼ,0,12,53495,37282495770,29579,328552,deprecated,17680054,2017-06-25,,,,,,,
3929426,2017-06-25 20:21:55,0x465f346af062fc24b35cbc0130d2a8643dfcbf0d5307b74d28147665b25d436a,602,0x6aea6a209a94e686461fb1dc35049a62066d2ccedf67933cb752a6ec18908039,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,1e-18,CRYPTOPUNKS,Ͼ,0,18,71572,32000000000,59643,597547,deprecated,17680006,2017-06-25,,,,,,,
3929468,2017-06-25 20:37:49,0xcf93f6987245839a27f68bde10b4a327c8c1c7737d3e1c1a42d32cc434579289,603,0xca2a485ace6eece96d4c32f7832b7f12e85d5a2941bb240e1565258172fed3d5,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,1e-18,CRYPTOPUNKS,Ͼ,0,113,53572,32000000000,44643,4145735,deprecated,17679964,2017-06-25,,,,,,,
3929470,2017-06-25 20:38:05,0x72cd3b7a1b4a066517ea72394dbefa3a0346a3acb976d2659395e2d0d90faa75,604,0x33690851d8d6c737f4ba64dc72983c54560da2119563fedd15dffe332dac3174,0x00bd9fd57c423a1b1c969823d409156d90974d77,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,1e-18,CRYPTOPUNKS,Ͼ,0,36,53572,32000000000,44643,1260770,deprecated,17679962,2017-06-25,,,,,,,
3930727,2017-06-26 02:37:29,0x19691630284ce8609bfc36a08c334e9f4cfdd9f07c93c43248d40782b422e378,58,0x4621e36ee145801836cfb484109086d3d20364f08a3225ef00613e43075f8fd8,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xff84140cedeee480b804d211b48a2a6d68ba5941,1e-18,CRYPTOPUNKS,Ͼ,0,71,127907,21000000000,82907,4465019,deprecated,17678705,2017-06-26,,,,,,,
3930871,2017-06-26 03:19:17,0x39b2aeef5a16315ac0f7f02f95b53727fecddc498143b1bea0c82738f3934a38,61,0x79b3dc3c2137d897f51004e1bfbdb42bcccff68b3f255cda880e429636935ed0,0xf138eb67f008da11daba9bcffc7a21f31b8b2b14,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xff84140cedeee480b804d211b48a2a6d68ba5941,1e-18,CRYPTOPUNKS,Ͼ,0,23,142907,21000000000,97907,1221666,deprecated,17678561,2017-06-26,,,,,,,
3931035,2017-06-26 04:09:23,0xf21d0993fe357ce5cbc12026fec6e71ecc4d0b7a55b81dc80dd32d233fae7fca,213,0x2824176cf5eb0968488e046b959a297e2723e68e7922cfc881a6a74844fa1348,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,1e-18,CRYPTOPUNKS,Ͼ,0,33,44644,26000000000,44643,874978,deprecated,17678397,2017-06-26,,,,,,,
3931062,2017-06-26 04:15:44,0xf2ecd89088239df6a2ab0d9d3f199434dd60f50cc2822bc210ea987ba9b17e06,214,0x832a355cfdc98637111b379b51f448de1c4f6f726b98af7476ac7d8307a5fb90,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,1e-18,CRYPTOPUNKS,Ͼ,0,5,44644,26000000000,44643,149643,deprecated,17678370,2017-06-26,,,,,,,
3931063,2017-06-26 04:16:07,0xf3222ef8c955afec7a926abdbbb8d67ae36e3ade31c8ab0d22e34ef1b94a54eb,215,0x48992ba8bdf16bc24f0213d918791cb68e15c8b42b6b0b6f0b8495ba2060d740,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,1e-18,CRYPTOPUNKS,Ͼ,0,8,44644,26000000000,44643,218541,deprecated,17678369,2017-06-26,,,,,,,
3931066,2017-06-26 04:16:37,0xffbde414f4396726afe41e9c09b523ae4a520370cf09502364169d7dea84861d,216,0x1821daef39a2e77f560b778eec6b8ceb973c87e04e717bd349541e5504f23a4f,0xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x8bb4f3be31bc5aac56c75a41522b1e0d517aabc0,1e-18,CRYPTOPUNKS,Ͼ,0,8,44644,26000000000,44643,253908,deprecated,17678366,2017-06-26,,,,,,,
3931883,2017-06-26 08:03:57,0xdb4c93aa93c52a071280edc3644045fdb29a0030a7186530051f574a302be65d,1365,0x1dd19e2fde1c85be4982b7385749e866a6df32b18488a355dc82cb9c81b521e3,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,10,143227,44000000000,98227,708984,deprecated,17677549,2017-06-26,,,,,,,
3931885,2017-06-26 08:04:22,0x5ab82c8e097cee3280cbab0218828d3760a02e822ede1c0c36709821f3128426,1366,0xda130be37faf83a5e2b0b44d2d768c0678ccb3825b3213c7bb7350e2634fc241,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,15,128227,44000000000,83227,949279,deprecated,17677547,2017-06-26,,,,,,,
3931887,2017-06-26 08:04:55,0x7ef03b5e3aa3e23a6ba983ddcf341e33384d481b3d21ee7709531b921145f1c4,1367,0xe9c67d54c0130a47cfcbb1132523dd1d804056ba7edb9a2704e2d4a4a993dfa8,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,22,128227,44000000000,83227,865118,deprecated,17677545,2017-06-26,,,,,,,
3931891,2017-06-26 08:05:51,0xd8c9525252797c15122afca44acae8352cb2adb25671c42a0e086d78a8a4b8d9,1368,0x606f62dfea2ab7f4d04524114a85c81eb87d19a063eab39f875b0027636f0270,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,26,128227,44000000000,83227,1274740,deprecated,17677541,2017-06-26,,,,,,,
3931891,2017-06-26 08:05:51,0x0f0f076926ea27dd5e9353e46a536fafc54ad4bd092d170b469b822fb0489fcd,1369,0x606f62dfea2ab7f4d04524114a85c81eb87d19a063eab39f875b0027636f0270,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,41,128227,44000000000,83227,3879506,deprecated,17677541,2017-06-26,,,,,,,
3931891,2017-06-26 08:05:51,0xff503b4791f48fa470929e6f7423829d83e099d2b296a01a4949d160e9de1356,1370,0x606f62dfea2ab7f4d04524114a85c81eb87d19a063eab39f875b0027636f0270,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,43,128227,44000000000,83227,3983733,deprecated,17677541,2017-06-26,,,,,,,
3931892,2017-06-26 08:07:20,0x5752470d0056410d6ef07f2735cbbd6dd231a8f5bb3d5a2390add3cc5eadb8c3,1371,0xbbc2f6acb8543e2682419f81463742c7918fcda8ffc6268b8b00630a7a32fa26,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,80,128227,44000000000,83227,3538620,deprecated,17677540,2017-06-26,,,,,,,
3931952,2017-06-26 08:28:23,0x28eab424c04e87c9dc5a86de6c5ddc975a8169a5a6ce9e3d79b2228e6249a38a,38,0x5ab04d77594b66e57745bebc3404ec6c85e5018746b115a8c92d26678d5ca612,0x289d953cf25d51abbc825faac3c260c10eda72cf,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xdcd2d696401e6a43dfde933f4111cb0f2f53cf4e,1e-18,CRYPTOPUNKS,Ͼ,0,117,59644,20000000000,59643,4669079,deprecated,17677480,2017-06-26,,,,,,,
3931956,2017-06-26 08:29:26,0xab6a37a152795c8800cf40861256d0d90fb82413ea9cfbc6ceab4fb80edceafa,5,0x7ffdbcc3c87db5015c2e7f5f4e9fdb50e109e3e6eea30d721372023ca30833f5,0x3ef5f421e155ed29e6fa815fd875bfcd5f22ecd1,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xc8c115dcb2910ee8f3dbac4056b5448c4f624bde,1e-18,CRYPTOPUNKS,Ͼ,0,33,192648,50000000000,62648,978239,deprecated,17677476,2017-06-26,,,,,,,
3931964,2017-06-26 08:31:19,0x0e8beb4514726349019ae0c2596288bd0c9835972d790783ab060d5a09cffd9e,31,0x405d3efdf7f40b7bb7653df1d05945669d755bc038fa4d4f7bba3d68b83ad0c4,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,16,44644,44000000000,44643,1261360,deprecated,17677468,2017-06-26,,,,,,,
3931964,2017-06-26 08:31:19,0x9585d9c84a5c975b789059f34338a008a0bff00f6fc45c4f4a77e840d6ec11ba,32,0x405d3efdf7f40b7bb7653df1d05945669d755bc038fa4d4f7bba3d68b83ad0c4,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,65,44644,44000000000,44643,4392811,deprecated,17677468,2017-06-26,,,,,,,
3931964,2017-06-26 08:31:19,0xd104d253f82d9d229ca72d8c4533ad46dd0e379df5a45a544f4ef0ddd50f940a,33,0x405d3efdf7f40b7bb7653df1d05945669d755bc038fa4d4f7bba3d68b83ad0c4,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,71,44644,44000000000,44643,4701890,deprecated,17677468,2017-06-26,,,,,,,
3931966,2017-06-26 08:31:38,0xae01794233641842e77fa260515bd033b88c68abf3dbcbd2dc967d61f4ce772d,34,0x42a05dde01a93c836a724aa3e5941c6baee3aa1d085117015034021a239589c0,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,25,44644,44000000000,44643,1067564,deprecated,17677466,2017-06-26,,,,,,,
3931969,2017-06-26 08:32:25,0x46c81fe2fdf1e50dabf4290d24082432452a063bbacbf0169ef6bf168b4939c4,35,0xde7fb2405ae37d2717b829055e4db78088fec557f7e5620c65e625fb239a7a41,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,3,44644,44000000000,44643,132785,deprecated,17677463,2017-06-26,,,,,,,
3931969,2017-06-26 08:32:25,0x998530d57f72df0c98c1299787154baee1c4aef838a0ca2bec0d8077f1b0dc82,36,0xde7fb2405ae37d2717b829055e4db78088fec557f7e5620c65e625fb239a7a41,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,70,44644,44000000000,44643,3125419,deprecated,17677463,2017-06-26,,,,,,,
3931969,2017-06-26 08:32:25,0x8678141b8037ab17a73c44c93b19c08609f76c09a4dbefec9726043e0d3ce656,37,0xde7fb2405ae37d2717b829055e4db78088fec557f7e5620c65e625fb239a7a41,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,75,44644,44000000000,44643,3724711,deprecated,17677463,2017-06-26,,,,,,,
3931970,2017-06-26 08:32:52,0xe44d7b1479ec1c8049553c347975ea3b3972e0c44432835a953a4e4cf642d38e,38,0x34b1419f06d151e156a837ab6c7abb676ff0145a5a247d8c536b3ed90b03379a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,22,44644,44000000000,44643,1639077,deprecated,17677462,2017-06-26,,,,,,,
3931970,2017-06-26 08:32:52,0xb519971cecc0212d3291efe27004df64fd3acf0b33082a01a0f625600f767759,39,0x34b1419f06d151e156a837ab6c7abb676ff0145a5a247d8c536b3ed90b03379a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,49,44644,44000000000,44643,3276892,deprecated,17677462,2017-06-26,,,,,,,
3931970,2017-06-26 08:32:52,0x7895b0a04bcdd217b2d798eb4eac88a6026581cdcd532c1ae30ce9c7be71a5c0,40,0x34b1419f06d151e156a837ab6c7abb676ff0145a5a247d8c536b3ed90b03379a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,56,44644,44000000000,44643,3846326,deprecated,17677462,2017-06-26,,,,,,,
3932106,2017-06-26 09:16:18,0x9840aeb7540c2990d09d32cd560c19aec2f5b6401df5ea3ca081bd36655f915b,218,0x77af5b4c1de9da07da05396e3d689bafa3ceabca79bd8e5a4e2cdb2afbf6a915,0xcc7c335f3365ae3f7e4e8c9535dc92780a4add9d,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x5b098b00621eda6a96b7a476220661ad265f083f,1e-18,CRYPTOPUNKS,Ͼ,0,34,142907,46000000000,97907,1167688,deprecated,17677326,2017-06-26,,,,,,,
3932123,2017-06-26 09:22:37,0x19be6f4ebc5211167af97de38df092cb2514f6d84b3fb97c2d162dc8bc709840,41,0xb005cf084b51edafc37f4348f75f428b93062880d4aa09a296c2920c21fb3351,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,146,44644,28000000000,44643,3859496,deprecated,17677309,2017-06-26,,,,,,,
3932124,2017-06-26 09:22:45,0xf2750e7929bac805f27743f93741e330887ccdbb4e55889da7a8001b5268586a,42,0x7391c4461d4135739b2fede1e593281d26f529b2f0d7097512dd3058ca5a09f2,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,31,44644,28000000000,44643,1284646,deprecated,17677308,2017-06-26,,,,,,,
3932124,2017-06-26 09:22:45,0x1a3dabfd3c824510d2bb4a286fe016826834b762676276d80bdd7ce83f9be97b,43,0x7391c4461d4135739b2fede1e593281d26f529b2f0d7097512dd3058ca5a09f2,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,81,44644,28000000000,44643,3863562,deprecated,17677308,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0xe87234bc6169237c520de100dce98e676b26551c7a161a333abbeb0e67be4027,44,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,40,44644,28000000000,44643,981162,deprecated,17677307,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0xf89b5420a1c20019527cc6ecd081c7d49bfa4034d2a606fb4aaf4ce330f150e8,45,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,73,44644,28000000000,44643,1873300,deprecated,17677307,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0x284923785bdcde888822b4995b3036c41567b2c612ddeec9373d1cbcd327e6c0,46,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,84,44644,28000000000,44643,2215626,deprecated,17677307,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0xfde0da32adf7d9ac7163286e3f210725e804f55fa9111007cbe3a686051cd1b1,47,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,91,44644,28000000000,44643,2474738,deprecated,17677307,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0xfdbe575233bedb04efa4e3ca72a3eb4f6298be0fd6bbc163df449124dc360cae,48,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,98,44644,28000000000,44643,2739885,deprecated,17677307,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0x05f020ae972d4b4fa7b9c239c928f49fa91b559d85bc9c4c8c9f25ead9b2b896,49,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,104,44644,28000000000,44643,2952799,deprecated,17677307,2017-06-26,,,,,,,
3932125,2017-06-26 09:22:50,0x22a375b2be739a7b312d2be430936b865dd5ceade0f0e91b2b9b31f7201baeba,50,0x4a195e237979045dfedd2e79930ad14cb1cf466336c3ea05492292f3b518ef2a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,110,44644,28000000000,44643,3167658,deprecated,17677307,2017-06-26,,,,,,,
